,route_id,stop_id,stop_name
3085,36,29,Varatharajapuram
3086,36,30,Singanallur
3087,36,31,Vasantha mills - Singanallur
3088,36,32,Jai Shanthi - Singanallur
3089,36,33,Ondipudur
sno,route_id,stop_id,stop_name
3090,37,1,Ukkadam
3091,37,2,BigBazaar
3092,37,3,Town Hall
3093,37,4,Government Hospital
3094,37,5,Rainbow - Trichy rd
3095,37,6,Sreepathi/Kannan
3096,37,7,Sungam
3097,37,8,Olympus - Ramanathapuram
3098,37,9,Ramanathapuram
3099,37,10,Sowripalayam Pirivu
3100,37,11,Iyer Hospital - Trichy rd
3101,37,12,Central studio - SInganallur
3102,37,13,Rajalakshmi mills/PERKS
3103,37,14,Boat House - Singanallur
3104,37,15,Housing Unit - Singanallur
3105,37,16,Singanallur
3106,37,17,Vasantha mills - Singanallur
3107,37,18,Jai Shanthi - Singanallur
3108,37,19,Ondipudur
3109,37,20,Irugur Pirivu
3110,37,21,Sinthamanipudur
3111,37,22,Pappampatti Pirivu
3112,37,23,Pallapalayam
3113,37,24,Pappampatti
3114,37,25,Kallapalayam - Pappampatti
sno,route_id,stop_id,stop_name
3115,38A,1,LIC Colony - Selvapuram
3116,38A,2,Muthusamy Colony - Selvapuram
3117,38A,3,Shivalaya - Perur rd
3118,38A,4,Chetti veedhi - Perur rd
3119,38A,5,Karuppagoundan st
3120,38A,6,Town Hall
3121,38A,7,Government Hospital
3122,38A,8,Railway Station
3123,38A,9,Collectorate/DSP
3124,38A,10,Uppilipalayam - Avinashi rd
3125,38A,11,VOC Park
3126,38A,12,Park Gate - Nanjappa rd
3127,38A,13,Alankar - Nanjappa rd
3128,38A,14,Gandhipuram
3129,38A,15,100 feet/GP
3130,38A,16,Kalyan - 100ft rd
3131,38A,17,Karpagam Complex - 100ft
3132,38A,18,Power House
3133,38A,19,Sivanandha Colony
3134,38A,20,Saibaba Kovil
3135,38A,21,Eru Company - MTP rd
3136,38A,22,Housing unit - Kovundampalayam
3137,38A,23,Kavundampalayam
3138,38A,24,Cheran Nagar - MTP rd
3139,38A,25,ITI - MTP rd
3140,38A,26,GN mills - MTP rd
3141,38A,27,Vellakinar Pirivu - MTP rd
3142,38A,28,Thudiyalur
sno,route_id,stop_id,stop_name
3143,39,1,Ukkadam
3144,39,2,BigBazaar
3145,39,3,Town Hall
3146,39,4,Government Hospital
3147,39,5,Railway Station
3148,39,6,Collectorate/DSP
3149,39,7,Uppilipalayam - Avinashi rd
3150,39,8,VOC Park
3151,39,9,Anna Statue - Avinashi rd
3152,39,10,Residency
3153,39,11,Lakshmi Mills Junction
3154,39,12,Nava India - Avinashi rd
3155,39,13,Suguna Kalyana Mandapam
3156,39,14,PSG Tech - Peelamedu
3157,39,15,PSG Krishnammal
3158,39,16,Varatharaja Mills
3159,39,17,Hope College
3160,39,18,CMC - Avinashi rd
3161,39,19,CIT - CODISSIA
3162,39,20,Polytechnic - Avinashi rd
3163,39,21,PSG Arts
3164,39,22,SITRA/Airport
3165,39,23,KMCH - Avinashi rd
3166,39,24,Goldwins
3167,39,25,Thottipalayam Pirivu
3168,39,26,Rangasamy Goundan pudur
3169,39,27,Chinniyampalayam
sno,route_id,stop_id,stop_name
3170,39A,1,Ukkadam
3171,39A,2,BigBazaar
3172,39A,3,Town Hall
3173,39A,4,Government Hospital
3174,39A,5,Rainbow - Trichy rd
3175,39A,6,Sreepathi/Kannan
3176,39A,7,Sungam
3177,39A,8,Olympus - Ramanathapuram
3178,39A,9,Ramanathapuram
3179,39A,10,GEM Hospital - Ramanathapuram
3180,39A,11,Puliakulam
3181,39A,12,Dhamu nagar - Puliakulam
3182,39A,13,Kidney Centre
3183,39A,14,Lakshmi Mills Junction
3184,39A,15,Nava India - Avinashi rd
3185,39A,16,Suguna Kalyana Mandapam
3186,39A,17,PSG Tech - Peelamedu
3187,39A,18,PSG Krishnammal
3188,39A,19,Varatharaja Mills
3189,39A,20,Hope College
3190,39A,21,CMC - Avinashi rd
3191,39A,22,CIT - CODISSIA
3192,39A,23,Polytechnic - Avinashi rd
3193,39A,24,PSG Arts
3194,39A,25,SITRA/Airport
3195,39A,26,KMCH - Avinashi rd
3196,39A,27,Goldwins
3197,39A,28,Thottipalayam Pirivu
3198,39A,29,Rangasamy Goundan pudur
3199,39A,30,Chinniyampalayam
sno,route_id,stop_id,stop_name
3200,3A,1,Ganapathy
3201,3A,2,Textool - Sathy rd
3202,3A,3,Lakshmi puram - Sathy rd
3203,3A,4,Omni bus stand
3204,3A,5,100 feet/GP
3205,3A,6,Gandhipuram
3206,3A,7,Alankar - Nanjappa rd
3207,3A,8,Park Gate - Nanjappa rd
3208,3A,9,VOC Park
3209,3A,10,Uppilipalayam - Avinashi rd
3210,3A,11,RMS Office
3211,3A,12,Marakkadai
3212,3A,13,Town Hall
3213,3A,14,BigBazaar
3214,3A,15,Ukkadam
3215,3A,16,Karumbukkadai - Ukkadam
3216,3A,17,Aathupalam/L&T tollbooth
3217,3A,18,Kuniamuthur
3218,3A,19,Edayarpalayam - Palghat rd
3219,3A,20,Kovaipudur Pirivu
3220,3A,21,Mailkal - Madukkarai
3221,3A,22,Madukkarai
sno,route_id,stop_id,stop_name
3222,3B,1,Saibaba Kovil
3223,3B,2,Murugan mills - MTP rd
3224,3B,3,Muthu theatre - MTP rd
3225,3B,4,TVS - MTP rd
3226,3B,5,North Coimbatore/Vadakovai
3227,3B,6,Flower Market
3228,3B,7,Marakkadai
3229,3B,8,Sukravarpettai
3230,3B,9,Town Hall
3231,3B,10,BigBazaar
3232,3B,11,Ukkadam
3233,3B,12,Karumbukkadai - Ukkadam
3234,3B,13,Aathupalam/L&T tollbooth
3235,3B,14,Kuniamuthur
3236,3B,15,Edayarpalayam - Palghat rd
3237,3B,16,Kovaipudur Pirivu
3238,3B,17,Mailkal - Madukkarai
3239,3B,18,Madukkarai
sno,route_id,stop_id,stop_name
3222,3B,1,Saibaba Kovil
3223,3B,2,Murugan mills - MTP rd
3224,3B,3,Muthu theatre - MTP rd
3225,3B,4,TVS - MTP rd
3226,3B,5,North Coimbatore/Vadakovai
3227,3B,6,Flower Market
3228,3B,7,Marakkadai
3229,3B,8,Sukravarpettai
3230,3B,9,Town Hall
3231,3B,10,BigBazaar
3232,3B,11,Ukkadam
3233,3B,12,Karumbukkadai - Ukkadam
3234,3B,13,Aathupalam/L&T tollbooth
3235,3B,14,Kuniamuthur
3236,3B,15,Edayarpalayam - Palghat rd
3237,3B,16,Kovaipudur Pirivu
3238,3B,17,Mailkal - Madukkarai
3239,3B,18,Madukkarai
sno,route_id,stop_id,stop_name
3240,3C,1,Ganapathy
3241,3C,2,Textool - Sathy rd
3242,3C,3,Lakshmi puram - Sathy rd
3243,3C,4,Omni bus stand
3244,3C,5,100 feet/GP
3245,3C,6,Gandhipuram
3246,3C,7,Alankar - Nanjappa rd
3247,3C,8,Park Gate - Nanjappa rd
3248,3C,9,VOC Park
3249,3C,10,Uppilipalayam - Avinashi rd
3250,3C,11,RMS Office
3251,3C,12,Marakkadai
3252,3C,13,Town Hall
3253,3C,14,BigBazaar
3254,3C,15,Ukkadam
3255,3C,16,Karumbukkadai - Ukkadam
3256,3C,17,Aathupalam/L&T tollbooth
3257,3C,18,Kuniamuthur
3258,3C,19,Edayarpalayam - Palghat rd
3259,3C,20,Kovaipudur Pirivu
3260,3C,21,Mailkal - Madukkarai
3261,3C,22,Madukkarai
3262,3C,23,Thirumalayampalayam
sno,route_id,stop_id,stop_name
3263,3D,1,Ganapathy
3264,3D,2,Textool - Sathy rd
3265,3D,3,Lakshmi puram - Sathy rd
3266,3D,4,100 feet/GP
3267,3D,5,Gandhipuram
3268,3D,6,Alankar - Nanjappa rd
3269,3D,7,Park Gate - Nanjappa rd
3270,3D,8,VOC Park
3271,3D,9,Uppilipalayam - Avinashi rd
3272,3D,10,RMS Office
3273,3D,11,Marakkadai
3274,3D,12,Town Hall
3275,3D,13,BigBazaar
3276,3D,14,Ukkadam
3277,3D,15,Karumbukkadai - Ukkadam
3278,3D,16,Aathupalam/L&T tollbooth
3279,3D,17,Kuniamuthur
3280,3D,18,Edayarpalayam - Palghat rd
3281,3D,19,Kovaipudur Pirivu
3282,3D,20,Kovaipudur
sno,route_id,stop_id,stop_name
3283,33E,1,Gandhipuram
3284,33E,2,Alankar - Nanjappa rd
3285,33E,3,Park Gate - Nanjappa rd
3286,33E,4,VOC Park
3287,33E,5,Uppilipalayam - Avinashi rd
3288,33E,6,Marakkadai
3289,33E,7,RMS Office
3290,33E,8,Town Hall
3291,33E,9,BigBazaar
3292,33E,10,Ukkadam
3293,33E,11,Karumbukkadai - Ukkadam
3294,33E,12,Aathupalam/L&T tollbooth
3295,33E,13,Kuniamuthur
3296,33E,14,Edayarpalayam - Palghat rd
3297,33E,15,Kovaipudur Pirivu
3298,33E,16,Mailkal - Madukkarai
3299,33E,17,Madukkarai
3300,33E,18,Thirumalayampalayam
sno,route_id,stop_id,stop_name
3301,3G,1,Housing Unit - Ganapathy
3302,3G,2,Bharathi nagar - Sathy rd
3303,3G,3,Athipalayam Pirivu - Sathy rd
3304,3G,4,CMS - Ganapathy
3305,3G,5,Ganapathy
3306,3G,6,Textool - Sathy rd
3307,3G,7,Lakshmi puram - Sathy rd
3308,3G,8,Omni bus stand
3309,3G,9,100 feet/GP
3310,3G,10,Gandhipuram
3311,3G,11,Alankar - Nanjappa rd
3312,3G,12,Park Gate - Nanjappa rd
3313,3G,13,VOC Park
3314,3G,14,Uppilipalayam - Avinashi rd
3315,3G,15,Marakkadai
3316,3G,16,RMS Office
3317,3G,17,Town Hall
3318,3G,18,BigBazaar
3319,3G,19,Ukkadam
3320,3G,20,Karumbukkadai - Ukkadam
3321,3G,21,Aathupalam/L&T tollbooth
3322,3G,22,Kuniamuthur
3323,3G,23,Edayarpalayam - Palghat rd
3324,3G,24,Kovaipudur Pirivu
3325,3G,25,Mailkal - Madukkarai
3326,3G,26,Madukkarai
3327,3G,27,Ettimadai
3328,3G,28,KG Chavadi - Palghat rd
sno,route_id,stop_id,stop_name
3329,3H,1,CheranMaNagar
3330,3H,2,Housing Unit - Ganapathy
3331,3H,3,Bharathi nagar - Sathy rd
3332,3H,4,Athipalayam Pirivu - Sathy rd
3333,3H,5,CMS - Ganapathy
3334,3H,6,Ganapathy
3335,3H,7,Textool - Sathy rd
3336,3H,8,Lakshmi puram - Sathy rd
3337,3H,9,Omni bus stand
3338,3H,10,100 feet/GP
3339,3H,11,Gandhipuram
3340,3H,12,Alankar - Nanjappa rd
3341,3H,13,Park Gate - Nanjappa rd
3342,3H,14,VOC Park
3343,3H,15,Uppilipalayam - Avinashi rd
3344,3H,16,Marakkadai
3345,3H,17,RMS Office
3346,3H,18,Town Hall
3347,3H,19,BigBazaar
3348,3H,20,Ukkadam
3349,3H,21,Karumbukkadai - Ukkadam
3350,3H,22,Aathupalam/L&T tollbooth
3351,3H,23,Kuniamuthur
3352,3H,24,Edayarpalayam - Palghat rd
3353,3H,25,Kovaipudur Pirivu
3354,3H,26,Kovaipudur
sno,route_id,stop_id,stop_name
3355,3M,1,Ganapathy Managar
3356,3M,2,Bharathi nagar - Sathy rd
3357,3M,3,Athipalayam Pirivu - Sathy rd
3358,3M,4,CMS - Ganapathy
3359,3M,5,Ganapathy
3360,3M,6,Textool - Sathy rd
3361,3M,7,Lakshmi puram - Sathy rd
3362,3M,8,Omni bus stand
3363,3M,9,100 feet/GP
3364,3M,10,Gandhipuram
3365,3M,11,Alankar - Nanjappa rd
3366,3M,12,Park Gate - Nanjappa rd
3367,3M,13,VOC Park
3368,3M,14,Uppilipalayam - Avinashi rd
3369,3M,15,Marakkadai
3370,3M,16,RMS Office
3371,3M,17,Town Hall
3372,3M,18,BigBazaar
3373,3M,19,Ukkadam
3374,3M,20,Karumbukkadai - Ukkadam
3375,3M,21,Aathupalam/L&T tollbooth
3376,3M,22,Kuniamuthur
3377,3M,23,Edayarpalayam - Palghat rd
3378,3M,24,Kovaipudur Pirivu
3379,3M,25,Kovaipudur
sno,route_id,stop_id,stop_name
3380,3N,1,Sanganoor
3381,3N,2,Textool - Sathy rd
3382,3N,3,Lakshmi puram - Sathy rd
3383,3N,4,Omni bus stand
3384,3N,5,100 feet/GP
3385,3N,6,Gandhipuram
3386,3N,7,Alankar - Nanjappa rd
3387,3N,8,Park Gate - Nanjappa rd
3388,3N,9,VOC Park
3389,3N,10,Uppilipalayam - Avinashi rd
3390,3N,11,Marakkadai
3391,3N,12,RMS Office
3392,3N,13,Town Hall
3393,3N,14,BigBazaar
3394,3N,15,Ukkadam
3395,3N,16,Karumbukkadai - Ukkadam
3396,3N,17,Aathupalam/L&T tollbooth
3397,3N,18,Kuniamuthur
3398,3N,19,Edayarpalayam - Palghat rd
3399,3N,20,Kovaipudur Pirivu
3400,3N,21,Kovaipudur
sno,route_id,stop_id,stop_name
3401,3R,1,Saibaba Kovil
3402,3R,2,Sivanandha Colony
3403,3R,3,Power House
3404,3R,4,Karpagam Complex - 100ft
3405,3R,5,Kalyan - 100ft rd
3406,3R,6,100 feet/GP
3407,3R,7,Gandhipuram
3408,3R,8,Alankar - Nanjappa rd
3409,3R,9,Park Gate - Nanjappa rd
3410,3R,10,VOC Park
3411,3R,11,Uppilipalayam - Avinashi rd
3412,3R,12,Marakkadai
3413,3R,13,RMS Office
3414,3R,14,Town Hall
3415,3R,15,BigBazaar
3416,3R,16,Ukkadam
3417,3R,17,Karumbukkadai - Ukkadam
3418,3R,18,Aathupalam/L&T tollbooth
3419,3R,19,Kuniamuthur
3420,3R,20,Edayarpalayam - Palghat rd
3421,3R,21,Kovaipudur Pirivu
3422,3R,22,Kovaipudur
sno,route_id,stop_id,stop_name
3423,3S,1,Saibaba Kovil
3424,3S,2,Murugan mills - MTP rd
3425,3S,3,Muthu theatre - MTP rd
3426,3S,4,TVS - MTP rd
3427,3S,5,North Coimbatore/Vadakovai
3428,3S,6,Flower Market
3429,3S,7,Marakkadai
3430,3S,8,Sukravarpettai
3431,3S,9,Town Hall
3432,3S,10,BigBazaar
3433,3S,11,Ukkadam
3434,3S,12,Karumbukkadai - Ukkadam
3435,3S,13,Aathupalam/L&T tollbooth
3436,3S,14,Kuniamuthur
3437,3S,15,Edayarpalayam - Palghat rd
3438,3S,16,Kovaipudur Pirivu
3439,3S,17,Mailkal - Madukkarai
3440,3S,18,Madukkarai
3441,3S,19,Rottigoundanur - Madukkarai
sno,route_id,stop_id,stop_name
3442,3T,1,Kavundampalayam
3443,3T,2,Housing unit - Kovundampalayam
3444,3T,3,Eru Company - MTP rd
3445,3T,4,Saibaba Kovil
3446,3T,5,Murugan mills - MTP rd
3447,3T,6,Muthu theatre - MTP rd
3448,3T,7,TVS - MTP rd
3449,3T,8,North Coimbatore/Vadakovai
3450,3T,9,Flower Market
3451,3T,10,Sukravarpettai
3452,3T,11,Marakkadai
3453,3T,12,Town Hall
3454,3T,13,BigBazaar
3455,3T,14,Ukkadam
3456,3T,15,Karumbukkadai - Ukkadam
3457,3T,16,Aathupalam/L&T tollbooth
3458,3T,17,Kuniamuthur
3459,3T,18,Edayarpalayam - Palghat rd
3460,3T,19,Kovaipudur Pirivu
3461,3T,20,Kovaipudur
sno,route_id,stop_id,stop_name
3462,4,1,Podhanur
3463,4,2,Aathupalam/L&T tollbooth
3464,4,3,Karumbukkadai - Ukkadam
3465,4,4,Ukkadam
3466,4,5,BigBazaar
3467,4,6,Town Hall
3468,4,7,Marakkadai
3469,4,8,Sukravarpettai
3470,4,9,Flower Market
3471,4,10,North Coimbatore/Vadakovai
3472,4,11,TVS - MTP rd
3473,4,12,Muthu theatre - MTP rd
3474,4,13,Murugan mills - MTP rd
3475,4,14,Saibaba Kovil
3476,4,15,Eru Company - MTP rd
3477,4,16,Housing unit - Kovundampalayam
3478,4,17,Kavundampalayam
3479,4,18,Cheran Nagar - MTP rd
3480,4,19,ITI - MTP rd
3481,4,20,GN mills - MTP rd
3482,4,21,Vellakinar Pirivu - MTP rd
3483,4,22,Thudiyalur
sno,route_id,stop_id,stop_name
3484,40,1,GCT - Thadagam rd
3485,40,2,Venkittapuram
3486,40,3,Saibaba Colony
3487,40,4,Puliamaram stop - NSR rd
3488,40,5,Saibaba Kovil
3489,40,6,Murugan mills - MTP rd
3490,40,7,Muthu theatre - MTP rd
3491,40,8,TVS - MTP rd
3492,40,9,Power House
3493,40,10,Karpagam Complex - 100ft
3494,40,11,Kalyan - 100ft rd
3495,40,12,100 feet/GP
3496,40,13,Gandhipuram
3497,40,14,Womens Polytechnic
3498,40,15,Mani School/GKNM Hospl
3499,40,16,Lakshmi Mills Junction
3500,40,17,Nava India - Avinashi rd
3501,40,18,Suguna Kalyana Mandapam
3502,40,19,PSG Tech - Peelamedu
3503,40,20,PSG Krishnammal
3504,40,21,Varatharaja Mills
3505,40,22,Hope College
3506,40,23,CMC - Avinashi rd
3507,40,24,CIT - CODISSIA
3508,40,25,Polytechnic - Avinashi rd
3509,40,26,PSG Arts
3510,40,27,SITRA/Airport
3511,40,28,KMCH - Avinashi rd
3512,40,29,Goldwins
3513,40,30,Thottipalayam Pirivu
sno,route_id,stop_id,stop_name
3514,40A,1,Gandhipuram
3515,40A,2,Womens Polytechnic
3516,40A,3,Mani School/GKNM Hospl
3517,40A,4,Lakshmi Mills Junction
3518,40A,5,Nava India - Avinashi rd
3519,40A,6,Suguna Kalyana Mandapam
3520,40A,7,PSG Tech - Peelamedu
3521,40A,8,PSG Krishnammal
3522,40A,9,Varatharaja Mills
3523,40A,10,Hope College
3524,40A,11,CMC - Avinashi rd
3525,40A,12,CIT - CODISSIA
3526,40A,13,Polytechnic - Avinashi rd
3527,40A,14,PSG Arts
3528,40A,15,SITRA/Airport
3529,40A,16,KMCH - Avinashi rd
3530,40A,17,Goldwins
3531,40A,18,Thottipalayam Pirivu
3532,40A,19,Rangasamy Goundan pudur
3533,40A,20,Chinniyampalayam
3534,40A,21,Neelambur
3535,40A,22,Arasur - Avinashi road
3536,40A,23,Kaniyur
3537,40A,24,Karumathampatti
3538,40A,25,Somanur
sno,route_id,stop_id,stop_name
3539,40B,1,Gandhipuram
3540,40B,2,Womens Polytechnic
3541,40B,3,Mani School/GKNM Hospl
3542,40B,4,Lakshmi Mills Junction
3543,40B,5,Nava India - Avinashi rd
3544,40B,6,Suguna Kalyana Mandapam
3545,40B,7,PSG Tech - Peelamedu
3546,40B,8,PSG Krishnammal
3547,40B,9,Varatharaja Mills
3548,40B,10,Hope College
3549,40B,11,CMC - Avinashi rd
3550,40B,12,CIT - CODISSIA
3551,40B,13,Polytechnic - Avinashi rd
3552,40B,14,PSG Arts
3553,40B,15,SITRA/Airport
3554,40B,16,KMCH - Avinashi rd
3555,40B,17,Goldwins
3556,40B,18,Thottipalayam Pirivu
3557,40B,19,Rangasamy Goundan pudur
3558,40B,20,Chinniyampalayam
3559,40B,21,Neelambur
sno,route_id,stop_id,stop_name
3560,41A,1,Gandhipuram
3561,41A,2,Womens Polytechnic
3562,41A,3,Mani School/GKNM Hospl
3563,41A,4,Lakshmi Mills Junction
3564,41A,5,Nava India - Avinashi rd
3565,41A,6,Suguna Kalyana Mandapam
3566,41A,7,PSG Tech - Peelamedu
3567,41A,8,PSG Krishnammal
3568,41A,9,Varatharaja Mills
3569,41A,10,Hope College
3570,41A,11,CMC - Avinashi rd
3571,41A,12,CIT - CODISSIA
3572,41A,13,Polytechnic - Avinashi rd
3573,41A,14,PSG Arts
3574,41A,15,SITRA/Airport
3575,41A,16,KMCH - Avinashi rd
3576,41A,17,Goldwins
3577,41A,18,Thottipalayam Pirivu
3578,41A,19,Rangasamy Goundan pudur
3579,41A,20,Chinniyampalayam
3580,41A,21,Neelambur
3581,41A,22,Sulur
3582,41A,23,Kalangal - Sulur
sno,route_id,stop_id,stop_name
3583,41B,1,Gandhipuram
3584,41B,2,Womens Polytechnic
3585,41B,3,Mani School/GKNM Hospl
3586,41B,4,Lakshmi Mills Junction
3587,41B,5,Nava India - Avinashi rd
3588,41B,6,Suguna Kalyana Mandapam
3589,41B,7,PSG Tech - Peelamedu
3590,41B,8,PSG Krishnammal
3591,41B,9,Varatharaja Mills
3592,41B,10,Hope College
3593,41B,11,CMC - Avinashi rd
3594,41B,12,CIT - CODISSIA
3595,41B,13,Polytechnic - Avinashi rd
3596,41B,14,PSG Arts
3597,41B,15,SITRA/Airport
3598,41B,16,KMCH - Avinashi rd
3599,41B,17,Goldwins
3600,41B,18,Thottipalayam Pirivu
3601,41B,19,Rangasamy Goundan pudur
3602,41B,20,Chinniyampalayam
3603,41B,21,Neelambur
sno,route_id,stop_id,stop_name
3604,41C,1,Ukkadam
3605,41C,2,BigBazaar
3606,41C,3,Town Hall
3607,41C,4,Government Hospital
3608,41C,5,Railway Station
3609,41C,6,Collectorate/DSP
3610,41C,7,Uppilipalayam - Avinashi rd
3611,41C,8,VOC Park
3612,41C,9,Anna Statue - Avinashi rd
3613,41C,10,Residency
3614,41C,11,Lakshmi Mills Junction
3615,41C,12,Nava India - Avinashi rd
3616,41C,13,Suguna Kalyana Mandapam
3617,41C,14,PSG Tech - Peelamedu
3618,41C,15,PSG Krishnammal
3619,41C,16,Varatharaja Mills
3620,41C,17,Hope College
3621,41C,18,CMC - Avinashi rd
3622,41C,19,CIT - CODISSIA
3623,41C,20,Polytechnic - Avinashi rd
3624,41C,21,PSG Arts
3625,41C,22,SITRA/Airport
3626,41C,23,KMCH - Avinashi rd
3627,41C,24,Goldwins
3628,41C,25,Thottipalayam Pirivu
3629,41C,26,Rangasamy Goundan pudur
3630,41C,27,Chinniyampalayam
3631,41C,28,Neelambur
3632,41C,29,Arasur - Avinashi road
3633,41C,30,Kaniyur
3634,41C,31,Karumathampatti
sno,route_id,stop_id,stop_name
3635,41D,1,Gandhipuram
3636,41D,2,Womens Polytechnic
3637,41D,3,Mani School/GKNM Hospl
3638,41D,4,Lakshmi Mills Junction
3639,41D,5,Nava India - Avinashi rd
3640,41D,6,Suguna Kalyana Mandapam
3641,41D,7,PSG Tech - Peelamedu
3642,41D,8,PSG Krishnammal
3643,41D,9,Varatharaja Mills
3644,41D,10,Hope College
3645,41D,11,CMC - Avinashi rd
3646,41D,12,CIT - CODISSIA
3647,41D,13,Polytechnic - Avinashi rd
3648,41D,14,PSG Arts
3649,41D,15,SITRA/Airport
3650,41D,16,KMCH - Avinashi rd
3651,41D,17,Goldwins
3652,41D,18,Thottipalayam Pirivu
3653,41D,19,Rangasamy Goundan pudur
3654,41D,20,Chinniyampalayam
3655,41D,21,Neelambur
3656,41D,22,Sulur
sno,route_id,stop_id,stop_name
3657,41F,1,Gandhipuram
3658,41F,2,Womens Polytechnic
3659,41F,3,Mani School/GKNM Hospl
3660,41F,4,Lakshmi Mills Junction
3661,41F,5,Nava India - Avinashi rd
3662,41F,6,Suguna Kalyana Mandapam
3663,41F,7,PSG Tech - Peelamedu
3664,41F,8,PSG Krishnammal
3665,41F,9,Varatharaja Mills
3666,41F,10,Hope College
3667,41F,11,CMC - Avinashi rd
3668,41F,12,CIT - CODISSIA
3669,41F,13,Polytechnic - Avinashi rd
3670,41F,14,PSG Arts
3671,41F,15,SITRA/Airport
3672,41F,16,KMCH - Avinashi rd
3673,41F,17,Goldwins
3674,41F,18,Thottipalayam Pirivu
3675,41F,19,Rangasamy Goundan pudur
3676,41F,20,Chinniyampalayam
3677,41F,21,Neelambur
3678,41F,22,Sulur
3679,41F,23,Kalangal - Sulur
3680,41F,24,Appanaickenpatti
sno,route_id,stop_id,stop_name
3681,42A,1,Ukkadam
3682,42A,2,BigBazaar
3683,42A,3,Town Hall
3684,42A,4,Government Hospital
3685,42A,5,Rainbow - Trichy rd
3686,42A,6,Sreepathi/Kannan
3687,42A,7,Sungam
3688,42A,8,Olympus - Ramanathapuram
3689,42A,9,Ramanathapuram
3690,42A,10,Sowripalayam Pirivu
3691,42A,11,Iyer Hospital - Trichy rd
3692,42A,12,Central studio - SInganallur
3693,42A,13,Rajalakshmi mills/PERKS
3694,42A,14,Boat House - Singanallur
3695,42A,15,Housing Unit - Singanallur
3696,42A,16,Singanallur
3697,42A,17,Vasantha mills - Singanallur
3698,42A,18,Jai Shanthi - Singanallur
3699,42A,19,Ondipudur
3700,42A,20,Irugur Pirivu
3701,42A,21,Irugur
3702,42A,22,Neelambur
sno,route_id,stop_id,stop_name
3703,43,1,Neelikonampalayam
3704,43,2,Vasantha mills - Singanallur
3705,43,3,Singanallur
3706,43,4,Housing Unit - Singanallur
3707,43,5,Boat House - Singanallur
3708,43,6,Rajalakshmi mills/PERKS
3709,43,7,Central studio - SInganallur
3710,43,8,Iyer Hospital - Trichy rd
3711,43,9,Sowripalayam Pirivu
3712,43,10,Ramanathapuram
3713,43,11,Olympus - Ramanathapuram
3714,43,12,Sungam
3715,43,13,Sreepathi/Kannan
3716,43,14,Rainbow - Trichy rd
3717,43,15,Government Hospital
3718,43,16,Town Hall
3719,43,17,Sukravarpettai
3720,43,18,Marakkadai
3721,43,19,Flower Market
3722,43,20,North Coimbatore/Vadakovai
3723,43,21,TVS - MTP rd
3724,43,22,Muthu theatre - MTP rd
3725,43,23,Murugan mills - MTP rd
3726,43,24,Saibaba Kovil
3727,43,25,Puliamaram stop - NSR rd
3728,43,26,Saibaba Colony
3729,43,27,Venkittapuram
3730,43,28,GCT - Thadagam rd
sno,route_id,stop_id,stop_name
3731,43A,1,Neelikonampalayam
3732,43A,2,Vasantha mills - Singanallur
3733,43A,3,Singanallur
3734,43A,4,Housing Unit - Singanallur
3735,43A,5,Boat House - Singanallur
3736,43A,6,Rajalakshmi mills/PERKS
3737,43A,7,Central studio - SInganallur
3738,43A,8,Iyer Hospital - Trichy rd
3739,43A,9,Sowripalayam Pirivu
3740,43A,10,Ramanathapuram
3741,43A,11,Olympus - Ramanathapuram
3742,43A,12,Sungam
3743,43A,13,Sreepathi/Kannan
3744,43A,14,Rainbow - Trichy rd
3745,43A,15,Government Hospital
3746,43A,16,Railway Station
3747,43A,17,Collectorate/DSP
3748,43A,18,Uppilipalayam - Avinashi rd
3749,43A,19,VOC Park
3750,43A,20,Park Gate - Nanjappa rd
3751,43A,21,Alankar - Nanjappa rd
3752,43A,22,Gandhipuram
3753,43A,23,100 feet/GP
3754,43A,24,Omni bus stand
3755,43A,25,Lakshmi puram - Sathy rd
3756,43A,26,Textool - Sathy rd
3757,43A,27,Sanganoor
sno,route_id,stop_id,stop_name
3758,45,1,Ukkadam
3759,45,2,BigBazaar
3760,45,3,Town Hall
3761,45,4,Government Hospital
3762,45,5,Railway Station
3763,45,6,Collectorate/DSP
3764,45,7,Uppilipalayam - Avinashi rd
3765,45,8,VOC Park
3766,45,9,Park Gate - Nanjappa rd
3767,45,10,Alankar - Nanjappa rd
3768,45,11,Gandhipuram
3769,45,12,100 feet/GP
3770,45,13,Omni bus stand
3771,45,14,Lakshmi puram - Sathy rd
3772,45,15,Textool - Sathy rd
3773,45,16,Ganapathy
3774,45,17,CMS - Ganapathy
3775,45,18,Athipalayam Pirivu - Sathy rd
3776,45,19,Bharathi nagar - Sathy rd
3777,45,20,Ramakrishna mill - Sathy rd
3778,45,21,Sivanandha mill - Sathy rd
3779,45,22,SRP mill - Sathy rd
3780,45,23,Amman kovil - Saravanampatti
3781,45,24,Kalappatti Pirivu - Sathy rd
3782,45,25,Saravanampatti
3783,45,26,Visuwasapuram/Sahara City
3784,45,27,SNS Institutions - Sathy rd
3785,45,28,Kurumbapalayam - Sathy rd
3786,45,29,Kovilpalayam - Sathy rd
3787,45,30,Kottaipalayam
3788,45,31,Vellamadai
sno,route_id,stop_id,stop_name
3789,45A,1,Gandhipuram
3790,45A,2,100 feet/GP
3791,45A,3,Omni bus stand
3792,45A,4,Lakshmi puram - Sathy rd
